MEASSITEHASH , EQENTRYID , MEASVALUE , ISVALIDFLAG , CHANNEL , USERCR , USERED , CREATETIME , EDITTIME , UNKNOWN_2302 , 19272 , 000100 , T , None , vanyash , vanyash , 2018-04-27 11:58:46 , 2018-09-17 16:59:52 ,
UNKNOWN_1317187 , 55424 , 36887 , T , None , ibordule , ibordule , 2019-07-19 20:44:46 , 2019-07-19 20:44:46 ,
UNKNOWN_1317188 , 55425 , 36829 , T , None , ibordule , ibordule , 2019-07-19 20:44:46 , 2019-07-19 20:44:46 ,
UNKNOWN_1317189 , 55426 , 36902 , T , None , ibordule , ibordule , 2019-07-19 20:44:46 , 2019-07-19 20:44:46 ,
UNKNOWN_1317190 , 55427 , 35306 , T , None , ibordule , ibordule , 2019-07-19 20:44:46 , 2019-07-19 20:44:46 ,
UNKNOWN_1317191 , 55428 , 38142 , T , None , ibordule , ibordule , 2019-07-19 20:44:46 , 2019-07-19 20:44:46 ,
UNKNOWN_1317192 , 55429 , 36060 , T , None , ibordule , ibordule , 2019-07-19 20:44:46 , 2019-07-19 20:44:46 ,
UNKNOWN_1317193 , 55430 , 36069 , T , None , ibordule , ibordule , 2019-07-19 20:44:46 , 2019-07-19 20:44:46 ,
UNKNOWN_1317194 , 55431 , 37110 , T , None , ibordule , ibordule , 2019-07-19 20:44:46 , 2019-07-19 20:44:46 ,
UNKNOWN_1318170 , 54421 , 37790 , T , None , ibordule , ibordule , 2019-07-19 20:44:52 , 2019-07-19 20:44:52 ,
UNKNOWN_1318171 , 54422 , 36002 , T , None , ibordule , ibordule , 2019-07-19 20:44:52 , 2019-07-19 20:44:52 ,
UNKNOWN_1318172 , 54423 , 36148 , T , None , ibordule , ibordule , 2019-07-19 20:44:52 , 2019-07-19 20:44:52 ,
UNKNOWN_1318173 , 54424 , 34926 , T , None , ibordule , ibordule , 2019-07-19 20:44:52 , 2019-07-19 20:44:52 ,
UNKNOWN_1318174 , 54425 , 34938 , T , None , ibordule , ibordule , 2019-07-19 20:44:52 , 2019-07-19 20:44:52 ,
UNKNOWN_1318175 , 54426 , 34971 , T , None , ibordule , ibordule , 2019-07-19 20:44:52 , 2019-07-19 20:44:52 ,
UNKNOWN_1318176 , 54427 , 34956 , T , None , ibordule , ibordule , 2019-07-19 20:44:52 , 2019-07-19 20:44:52 ,
UNKNOWN_1318177 , 54428 , 37810 , T , None , ibordule , ibordule , 2019-07-19 20:44:52 , 2019-07-19 20:44:52 ,
UNKNOWN_1318178 , 54429 , 36592 , T , None , ibordule , ibordule , 2019-07-19 20:44:52 , 2019-07-19 20:44:52 ,
UNKNOWN_1318179 , 54430 , 37487 , T , None , ibordule , ibordule , 2019-07-19 20:44:52 , 2019-07-19 20:44:52 ,
UNKNOWN_1318180 , 54431 , 35347 , T , None , ibordule , ibordule , 2019-07-19 20:44:52 , 2019-07-19 20:44:52 ,
UNKNOWN_1318181 , 54432 , 34923 , T , None , ibordule , ibordule , 2019-07-19 20:44:52 , 2019-07-19 20:44:52 ,
UNKNOWN_1318182 , 54433 , 37781 , T , None , ibordule , ibordule , 2019-07-19 20:44:52 , 2019-07-19 20:44:52 ,
UNKNOWN_1318183 , 54434 , 36523 , T , None , ibordule , ibordule , 2019-07-19 20:44:52 , 2019-07-19 20:44:52 ,
UNKNOWN_1318184 , 54435 , 35034 , T , None , ibordule , ibordule , 2019-07-19 20:44:52 , 2019-07-19 20:44:52 ,
UNKNOWN_1318185 , 54436 , 36151 , T , None , ibordule , ibordule , 2019-07-19 20:44:52 , 2019-07-19 20:44:52 ,
UNKNOWN_1318186 , 54437 , 34861 , T , None , ibordule , ibordule , 2019-07-19 20:44:52 , 2019-07-19 20:44:52 ,
UNKNOWN_1318187 , 54438 , 35349 , T , None , ibordule , ibordule , 2019-07-19 20:44:52 , 2019-07-19 20:44:52 ,
UNKNOWN_1318188 , 54439 , 34929 , T , None , ibordule , ibordule , 2019-07-19 20:44:52 , 2019-07-19 20:44:52 ,
UNKNOWN_1318189 , 54440 , 36517 , T , None , ibordule , ibordule , 2019-07-19 20:44:52 , 2019-07-19 20:44:52 ,
UNKNOWN_1318190 , 54441 , 37799 , T , None , ibordule , ibordule , 2019-07-19 20:44:52 , 2019-07-19 20:44:52 ,
UNKNOWN_1318191 , 54442 , 37511 , T , None , ibordule , ibordule , 2019-07-19 20:44:52 , 2019-07-19 20:44:52 ,
UNKNOWN_1318192 , 54411 , 34946 , T , None , ibordule , ibordule , 2019-07-19 20:44:52 , 2019-07-19 20:44:52 ,
UNKNOWN_1318193 , 54412 , 38092 , T , None , ibordule , ibordule , 2019-07-19 20:44:52 , 2019-07-19 20:44:52 ,
UNKNOWN_1318194 , 54444 , 35341 , T , None , ibordule , ibordule , 2019-07-19 20:44:52 , 2019-07-19 20:44:52 ,
UNKNOWN_1318195 , 54355 , 36516 , T , None , ibordule , ibordule , 2019-07-19 20:44:52 , 2019-07-19 20:44:52 ,
UNKNOWN_1318196 , 54356 , 36152 , T , None , ibordule , ibordule , 2019-07-19 20:44:52 , 2019-07-19 20:44:52 ,
UNKNOWN_1318197 , 54357 , 36259 , T , None , ibordule , ibordule , 2019-07-19 20:44:52 , 2019-07-19 20:44:52 ,
UNKNOWN_1318198 , 54358 , 34940 , T , None , ibordule , ibordule , 2019-07-19 20:44:52 , 2019-07-19 20:44:52 ,
UNKNOWN_1318199 , 54359 , 34864 , T , None , ibordule , ibordule , 2019-07-19 20:44:52 , 2019-07-19 20:44:52 ,
UNKNOWN_1318200 , 54360 , 35670 , T , None , ibordule , ibordule , 2019-07-19 20:44:52 , 2019-07-19 20:44:52 ,
UNKNOWN_1318201 , 54361 , 35015 , T , None , ibordule , ibordule , 2019-07-19 20:44:52 , 2019-07-19 20:44:52 ,
UNKNOWN_1318202 , 54362 , 35331 , T , None , ibordule , ibordule , 2019-07-19 20:44:52 , 2019-07-19 20:44:52 ,
UNKNOWN_1318203 , 54363 , 36500 , T , None , ibordule , ibordule , 2019-07-19 20:44:52 , 2019-07-19 20:44:52 ,
UNKNOWN_1318204 , 54365 , 35350 , T , None , ibordule , ibordule , 2019-07-19 20:44:52 , 2019-07-19 20:44:52 ,
UNKNOWN_1318205 , 54366 , 36520 , T , None , ibordule , ibordule , 2019-07-19 20:44:52 , 2019-07-19 20:44:52 ,
UNKNOWN_1318206 , 54367 , 38071 , T , None , ibordule , ibordule , 2019-07-19 20:44:52 , 2019-07-19 20:44:52 ,
UNKNOWN_1318207 , 54368 , 34851 , T , None , ibordule , ibordule , 2019-07-19 20:44:52 , 2019-07-19 20:44:52 ,
UNKNOWN_1318208 , 54369 , 36263 , T , None , ibordule , ibordule , 2019-07-19 20:44:52 , 2019-07-19 20:44:52 ,
UNKNOWN_1318209 , 54370 , 34972 , T , None , ibordule , ibordule , 2019-07-19 20:44:52 , 2019-07-19 20:44:52 ,
UNKNOWN_1318210 , 54371 , 35327 , T , None , ibordule , ibordule , 2019-07-19 20:44:52 , 2019-07-19 20:44:52 ,
UNKNOWN_1318211 , 54372 , 38061 , T , None , ibordule , ibordule , 2019-07-19 20:44:52 , 2019-07-19 20:44:52 ,
UNKNOWN_1318212 , 54373 , 34937 , T , None , ibordule , ibordule , 2019-07-19 20:44:52 , 2019-07-19 20:44:52 ,
UNKNOWN_1318213 , 54374 , 35330 , T , None , ibordule , ibordule , 2019-07-19 20:44:52 , 2019-07-19 20:44:52 ,
UNKNOWN_1318214 , 54375 , 35998 , T , None , ibordule , ibordule , 2019-07-19 20:44:52 , 2019-07-19 20:44:52 ,
UNKNOWN_1318215 , 54376 , 35339 , T , None , ibordule , ibordule , 2019-07-19 20:44:52 , 2019-07-19 20:44:52 ,
UNKNOWN_1318216 , 54377 , 38107 , T , None , ibordule , ibordule , 2019-07-19 20:44:52 , 2019-07-19 20:44:52 ,
UNKNOWN_1318217 , 54378 , 37710 , T , None , ibordule , ibordule , 2019-07-19 20:44:52 , 2019-07-19 20:44:52 ,
UNKNOWN_1318218 , 54379 , 35049 , T , None , ibordule , ibordule , 2019-07-19 20:44:52 , 2019-07-19 20:44:52 ,
UNKNOWN_1318219 , 54380 , 34862 , T , None , ibordule , ibordule , 2019-07-19 20:44:52 , 2019-07-19 20:44:52 ,
UNKNOWN_1318220 , 54381 , 34939 , T , None , ibordule , ibordule , 2019-07-19 20:44:52 , 2019-07-19 20:44:52 ,
UNKNOWN_1318221 , 54382 , 36226 , T , None , ibordule , ibordule , 2019-07-19 20:44:52 , 2019-07-19 20:44:52 ,
UNKNOWN_1318222 , 54383 , 36143 , T , None , ibordule , ibordule , 2019-07-19 20:44:52 , 2019-07-19 20:44:52 ,
UNKNOWN_1318223 , 54384 , 35230 , T , None , ibordule , ibordule , 2019-07-19 20:44:52 , 2019-07-19 20:44:52 ,
UNKNOWN_1318224 , 54385 , 37762 , T , None , ibordule , ibordule , 2019-07-19 20:44:52 , 2019-07-19 20:44:52 ,
UNKNOWN_1318225 , 54386 , 34872 , T , None , ibordule , ibordule , 2019-07-19 20:44:52 , 2019-07-19 20:44:52 ,
UNKNOWN_1318226 , 54387 , 38084 , T , None , ibordule , ibordule , 2019-07-19 20:44:52 , 2019-07-19 20:44:52 ,
UNKNOWN_1318227 , 54388 , 37769 , T , None , ibordule , ibordule , 2019-07-19 20:44:52 , 2019-07-19 20:44:52 ,
UNKNOWN_1318228 , 54389 , 35054 , T , None , ibordule , ibordule , 2019-07-19 20:44:52 , 2019-07-19 20:44:52 ,
UNKNOWN_1318229 , 54390 , 36495 , T , None , ibordule , ibordule , 2019-07-19 20:44:52 , 2019-07-19 20:44:52 ,
UNKNOWN_1318230 , 54391 , 38078 , T , None , ibordule , ibordule , 2019-07-19 20:44:52 , 2019-07-19 20:44:52 ,
UNKNOWN_1318231 , 54392 , 35032 , T , None , ibordule , ibordule , 2019-07-19 20:44:52 , 2019-07-19 20:44:52 ,
UNKNOWN_1318232 , 54393 , 34951 , T , None , ibordule , ibordule , 2019-07-19 20:44:52 , 2019-07-19 20:44:52 ,
UNKNOWN_1318233 , 54394 , 38077 , T , None , ibordule , ibordule , 2019-07-19 20:44:52 , 2019-07-19 20:44:52 ,
UNKNOWN_1318234 , 54395 , 37805 , T , None , ibordule , ibordule , 2019-07-19 20:44:52 , 2019-07-19 20:44:52 ,
UNKNOWN_1319210 , 53395 , 31211 , T , None , ibordule , ibordule , 2019-07-19 20:44:57 , 2019-07-19 20:44:57 ,
UNKNOWN_1319211 , 53396 , 31191 , T , None , ibordule , ibordule , 2019-07-19 20:44:57 , 2019-07-19 20:44:57 ,
UNKNOWN_1319212 , 53397 , 31777 , T , None , ibordule , ibordule , 2019-07-19 20:44:57 , 2019-07-19 20:44:57 ,
UNKNOWN_1319213 , 53398 , 31010 , T , None , ibordule , ibordule , 2019-07-19 20:44:57 , 2019-07-19 20:44:57 ,
UNKNOWN_1319214 , 53399 , 31460 , T , None , ibordule , ibordule , 2019-07-19 20:44:57 , 2019-07-19 20:44:57 ,
UNKNOWN_1319215 , 53400 , 31825 , T , None , ibordule , ibordule , 2019-07-19 20:44:57 , 2019-07-19 20:44:57 ,
UNKNOWN_1319216 , 53401 , 31768 , T , None , ibordule , ibordule , 2019-07-19 20:44:57 , 2019-07-19 20:44:57 ,
UNKNOWN_1319217 , 53402 , 31749 , T , None , ibordule , ibordule , 2019-07-19 20:44:57 , 2019-07-19 20:44:57 ,
UNKNOWN_1319218 , 53403 , 32334 , T , None , ibordule , ibordule , 2019-07-19 20:44:57 , 2019-07-19 20:44:57 ,
UNKNOWN_1319219 , 53404 , 31754 , T , None , ibordule , ibordule , 2019-07-19 20:44:57 , 2019-07-19 20:44:57 ,
UNKNOWN_1319220 , 53405 , 32599 , T , None , ibordule , ibordule , 2019-07-19 20:44:57 , 2019-07-19 20:44:57 ,
UNKNOWN_1319221 , 53406 , 32487 , T , None , ibordule , ibordule , 2019-07-19 20:44:57 , 2019-07-19 20:44:57 ,
UNKNOWN_1319222 , 53407 , 32201 , T , None , ibordule , ibordule , 2019-07-19 20:44:57 , 2019-07-19 20:44:57 ,
UNKNOWN_1319223 , 53383 , 32193 , T , None , ibordule , ibordule , 2019-07-19 20:44:57 , 2019-07-19 20:44:57 ,
UNKNOWN_1319224 , 53340 , 31469 , T , None , ibordule , ibordule , 2019-07-19 20:44:57 , 2019-07-19 20:44:57 ,
UNKNOWN_1319225 , 53381 , 32192 , T , None , ibordule , ibordule , 2019-07-19 20:44:57 , 2019-07-19 20:44:57 ,
UNKNOWN_1319226 , 53342 , 31669 , T , None , ibordule , ibordule , 2019-07-19 20:44:57 , 2019-07-19 20:44:57 ,
UNKNOWN_1319227 , 53343 , 31279 , T , None , ibordule , ibordule , 2019-07-19 20:44:57 , 2019-07-19 20:44:57 ,
UNKNOWN_1319228 , 53344 , 32247 , T , None , ibordule , ibordule , 2019-07-19 20:44:57 , 2019-07-19 20:44:57 ,
UNKNOWN_1319229 , 53345 , 31480 , T , None , ibordule , ibordule , 2019-07-19 20:44:57 , 2019-07-19 20:44:57 ,
UNKNOWN_1319230 , 53346 , 31009 , T , None , ibordule , ibordule , 2019-07-19 20:44:57 , 2019-07-19 20:44:57 ,
UNKNOWN_1319231 , 53347 , 32666 , T , None , ibordule , ibordule , 2019-07-19 20:44:57 , 2019-07-19 20:44:57 ,
UNKNOWN_1319232 , 53348 , 32259 , T , None , ibordule , ibordule , 2019-07-19 20:44:58 , 2019-07-19 20:44:58 ,
UNKNOWN_1319233 , 53349 , 32256 , T , None , ibordule , ibordule , 2019-07-19 20:44:58 , 2019-07-19 20:44:58 ,
UNKNOWN_1319234 , 53350 , 31023 , T , None , ibordule , ibordule , 2019-07-19 20:44:58 , 2019-07-19 20:44:58 ,
UNKNOWN_1319235 , 53351 , 32191 , T , None , ibordule , ibordule , 2019-07-19 20:44:58 , 2019-07-19 20:44:58 ,
UNKNOWN_1319236 , 53352 , 30956 , T , None , ibordule , ibordule , 2019-07-19 20:44:58 , 2019-07-19 20:44:58 ,
UNKNOWN_1319237 , 53353 , 32198 , T , None , ibordule , ibordule , 2019-07-19 20:44:58 , 2019-07-19 20:44:58 ,
UNKNOWN_1319238 , 53354 , 32485 , T , None , ibordule , ibordule , 2019-07-19 20:44:58 , 2019-07-19 20:44:58 ,
UNKNOWN_1319239 , 53355 , 32203 , T , None , ibordule , ibordule , 2019-07-19 20:44:58 , 2019-07-19 20:44:58 ,
UNKNOWN_1319240 , 53356 , 32202 , T , None , ibordule , ibordule , 2019-07-19 20:44:58 , 2019-07-19 20:44:58 ,
UNKNOWN_1319241 , 53357 , 31829 , T , None , ibordule , ibordule , 2019-07-19 20:44:58 , 2019-07-19 20:44:58 ,
UNKNOWN_1319242 , 53358 , 32186 , T , None , ibordule , ibordule , 2019-07-19 20:44:58 , 2019-07-19 20:44:58 ,
UNKNOWN_1319243 , 53359 , 30958 , T , None , ibordule , ibordule , 2019-07-19 20:44:58 , 2019-07-19 20:44:58 ,
UNKNOWN_1319244 , 53360 , 31287 , T , None , ibordule , ibordule , 2019-07-19 20:44:58 , 2019-07-19 20:44:58 ,
UNKNOWN_1319245 , 53361 , 32346 , T , None , ibordule , ibordule , 2019-07-19 20:44:58 , 2019-07-19 20:44:58 ,
UNKNOWN_1319246 , 53362 , 31022 , T , None , ibordule , ibordule , 2019-07-19 20:44:58 , 2019-07-19 20:44:58 ,
UNKNOWN_1319247 , 53363 , 31028 , T , None , ibordule , ibordule , 2019-07-19 20:44:58 , 2019-07-19 20:44:58 ,
UNKNOWN_1319248 , 53364 , 32243 , T , None , ibordule , ibordule , 2019-07-19 20:44:58 , 2019-07-19 20:44:58 ,
UNKNOWN_1319249 , 53365 , 31840 , T , None , ibordule , ibordule , 2019-07-19 20:44:58 , 2019-07-19 20:44:58 ,
UNKNOWN_1319250 , 53366 , 31830 , T , None , ibordule , ibordule , 2019-07-19 20:44:58 , 2019-07-19 20:44:58 ,
UNKNOWN_1319251 , 53367 , 31748 , T , None , ibordule , ibordule , 2019-07-19 20:44:58 , 2019-07-19 20:44:58 ,
UNKNOWN_1319252 , 53368 , 31738 , T , None , ibordule , ibordule , 2019-07-19 20:44:58 , 2019-07-19 20:44:58 ,
UNKNOWN_1319253 , 53369 , 32170 , T , None , ibordule , ibordule , 2019-07-19 20:44:58 , 2019-07-19 20:44:58 ,
UNKNOWN_1319254 , 53370 , 32348 , T , None , ibordule , ibordule , 2019-07-19 20:44:58 , 2019-07-19 20:44:58 ,
UNKNOWN_1319255 , 53371 , 32161 , T , None , ibordule , ibordule , 2019-07-19 20:44:58 , 2019-07-19 20:44:58 ,
UNKNOWN_1319256 , 53372 , 31717 , T , None , ibordule , ibordule , 2019-07-19 20:44:58 , 2019-07-19 20:44:58 ,
UNKNOWN_1319257 , 53373 , 31746 , T , None , ibordule , ibordule , 2019-07-19 20:44:58 , 2019-07-19 20:44:58 ,
UNKNOWN_1319258 , 53374 , 32478 , T , None , ibordule , ibordule , 2019-07-19 20:44:58 , 2019-07-19 20:44:58 ,
UNKNOWN_1319259 , 53375 , 31731 , T , None , ibordule , ibordule , 2019-07-19 20:44:58 , 2019-07-19 20:44:58 ,
UNKNOWN_1319260 , 53376 , 30945 , T , None , ibordule , ibordule , 2019-07-19 20:44:58 , 2019-07-19 20:44:58 ,
UNKNOWN_1319261 , 53377 , 32245 , T , None , ibordule , ibordule , 2019-07-19 20:44:58 , 2019-07-19 20:44:58 ,
UNKNOWN_1319262 , 53378 , 31734 , T , None , ibordule , ibordule , 2019-07-19 20:44:58 , 2019-07-19 20:44:58 ,
UNKNOWN_1319263 , 53379 , 32328 , T , None , ibordule , ibordule , 2019-07-19 20:44:58 , 2019-07-19 20:44:58 ,
UNKNOWN_1319264 , 53380 , 32248 , T , None , ibordule , ibordule , 2019-07-19 20:44:58 , 2019-07-19 20:44:58 ,
UNKNOWN_1319265 , 53341 , 31013 , T , None , ibordule , ibordule , 2019-07-19 20:44:58 , 2019-07-19 20:44:58 ,
UNKNOWN_1319266 , 53323 , 32237 , T , None , ibordule , ibordule , 2019-07-19 20:44:58 , 2019-07-19 20:44:58 ,
UNKNOWN_1319267 , 53339 , 31736 , T , None , ibordule , ibordule , 2019-07-19 20:44:58 , 2019-07-19 20:44:58 ,
UNKNOWN_1319268 , 53325 , 31728 , T , None , ibordule , ibordule , 2019-07-19 20:44:58 , 2019-07-19 20:44:58 ,
UNKNOWN_1319269 , 53326 , 31742 , T , None , ibordule , ibordule , 2019-07-19 20:44:58 , 2019-07-19 20:44:58 ,
UNKNOWN_1319270 , 53327 , 32496 , T , None , ibordule , ibordule , 2019-07-19 20:44:58 , 2019-07-19 20:44:58 ,
UNKNOWN_1319271 , 53328 , 31710 , T , None , ibordule , ibordule , 2019-07-19 20:44:58 , 2019-07-19 20:44:58 ,
UNKNOWN_1319272 , 53329 , 31815 , T , None , ibordule , ibordule , 2019-07-19 20:44:58 , 2019-07-19 20:44:58 ,
UNKNOWN_1319273 , 53330 , 31012 , T , None , ibordule , ibordule , 2019-07-19 20:44:58 , 2019-07-19 20:44:58 ,
UNKNOWN_1319274 , 53331 , 32261 , T , None , ibordule , ibordule , 2019-07-19 20:44:58 , 2019-07-19 20:44:58 ,
UNKNOWN_1314354 , 58254 , 36809 , T , None , ibordule , ibordule , 2019-07-19 20:44:30 , 2019-07-19 20:44:30 ,
UNKNOWN_1314355 , 58255 , 36999 , T , None , ibordule , ibordule , 2019-07-19 20:44:30 , 2019-07-19 20:44:30 ,
UNKNOWN_1314356 , 58256 , 38160 , T , None , ibordule , ibordule , 2019-07-19 20:44:30 , 2019-07-19 20:44:30 ,
UNKNOWN_1314357 , 58257 , 35605 , T , None , ibordule , ibordule , 2019-07-19 20:44:30 , 2019-07-19 20:44:30 ,
UNKNOWN_1314358 , 58258 , 37046 , T , None , ibordule , ibordule , 2019-07-19 20:44:30 , 2019-07-19 20:44:30 ,
UNKNOWN_1314359 , 58259 , 37452 , T , None , ibordule , ibordule , 2019-07-19 20:44:30 , 2019-07-19 20:44:30 ,
UNKNOWN_1314360 , 58260 , 35552 , T , None , ibordule , ibordule , 2019-07-19 20:44:30 , 2019-07-19 20:44:30 ,
UNKNOWN_1314361 , 58261 , 27089 , T , None , ibordule , ibordule , 2019-07-19 20:44:30 , 2019-07-19 20:44:30 ,
UNKNOWN_1314362 , 58262 , 37143 , T , None , ibordule , ibordule , 2019-07-19 20:44:30 , 2019-07-19 20:44:30 ,
UNKNOWN_1314363 , 58263 , 35958 , T , None , ibordule , ibordule , 2019-07-19 20:44:30 , 2019-07-19 20:44:30 ,
UNKNOWN_1314364 , 58264 , 35961 , T , None , ibordule , ibordule , 2019-07-19 20:44:30 , 2019-07-19 20:44:30 ,
UNKNOWN_1314365 , 58267 , 35606 , T , None , ibordule , ibordule , 2019-07-19 20:44:30 , 2019-07-19 20:44:30 ,
UNKNOWN_1314366 , 58177 , 38701 , T , None , ibordule , ibordule , 2019-07-19 20:44:30 , 2019-07-19 20:44:30 ,
UNKNOWN_1314367 , 58178 , 38613 , T , None , ibordule , ibordule , 2019-07-19 20:44:30 , 2019-07-19 20:44:30 ,
UNKNOWN_1314368 , 58179 , 38887 , T , None , ibordule , ibordule , 2019-07-19 20:44:30 , 2019-07-19 20:44:30 ,
UNKNOWN_1314369 , 58180 , 38475 , T , None , ibordule , ibordule , 2019-07-19 20:44:30 , 2019-07-19 20:44:30 ,
UNKNOWN_1314370 , 58181 , 35957 , T , None , ibordule , ibordule , 2019-07-19 20:44:30 , 2019-07-19 20:44:30 ,
UNKNOWN_1314371 , 58182 , 36717 , T , None , ibordule , ibordule , 2019-07-19 20:44:30 , 2019-07-19 20:44:30 ,
UNKNOWN_1314372 , 58183 , 35976 , T , None , ibordule , ibordule , 2019-07-19 20:44:30 , 2019-07-19 20:44:30 ,
UNKNOWN_1314373 , 58184 , 37079 , T , None , ibordule , ibordule , 2019-07-19 20:44:30 , 2019-07-19 20:44:30 ,
UNKNOWN_1314374 , 58185 , 36990 , T , None , ibordule , ibordule , 2019-07-19 20:44:30 , 2019-07-19 20:44:30 ,
UNKNOWN_1314375 , 58186 , 35974 , T , None , ibordule , ibordule , 2019-07-19 20:44:30 , 2019-07-19 20:44:30 ,
UNKNOWN_1314376 , 58187 , 35562 , T , None , ibordule , ibordule , 2019-07-19 20:44:30 , 2019-07-19 20:44:30 ,
UNKNOWN_1314377 , 58198 , 37078 , T , None , ibordule , ibordule , 2019-07-19 20:44:30 , 2019-07-19 20:44:30 ,
UNKNOWN_1314378 , 58199 , 37136 , T , None , ibordule , ibordule , 2019-07-19 20:44:30 , 2019-07-19 20:44:30 ,
UNKNOWN_1314379 , 58200 , 37140 , T , None , ibordule , ibordule , 2019-07-19 20:44:30 , 2019-07-19 20:44:30 ,
UNKNOWN_1314380 , 58201 , 36805 , T , None , ibordule , ibordule , 2019-07-19 20:44:30 , 2019-07-19 20:44:30 ,
UNKNOWN_1314381 , 58202 , 36815 , T , None , ibordule , ibordule , 2019-07-19 20:44:30 , 2019-07-19 20:44:30 ,
UNKNOWN_1314382 , 58203 , 36981 , T , None , ibordule , ibordule , 2019-07-19 20:44:30 , 2019-07-19 20:44:30 ,
UNKNOWN_1314383 , 58204 , 37151 , T , None , ibordule , ibordule , 2019-07-19 20:44:30 , 2019-07-19 20:44:30 ,
UNKNOWN_1314384 , 58205 , 35602 , T , None , ibordule , ibordule , 2019-07-19 20:44:30 , 2019-07-19 20:44:30 ,
UNKNOWN_1314385 , 58206 , 37504 , T , None , ibordule , ibordule , 2019-07-19 20:44:30 , 2019-07-19 20:44:30 ,
UNKNOWN_1314386 , 58207 , 35481 , T , None , ibordule , ibordule , 2019-07-19 20:44:30 , 2019-07-19 20:44:30 ,
UNKNOWN_1314387 , 58208 , 37038 , T , None , ibordule , ibordule , 2019-07-19 20:44:30 , 2019-07-19 20:44:30 ,
UNKNOWN_1314388 , 58209 , 36681 , T , None , ibordule , ibordule , 2019-07-19 20:44:30 , 2019-07-19 20:44:30 ,
UNKNOWN_1314389 , 58210 , 37058 , T , None , ibordule , ibordule , 2019-07-19 20:44:30 , 2019-07-19 20:44:30 ,
UNKNOWN_1314390 , 58211 , 38209 , T , None , ibordule , ibordule , 2019-07-19 20:44:30 , 2019-07-19 20:44:30 ,
UNKNOWN_1314391 , 58212 , 35956 , T , None , ibordule , ibordule , 2019-07-19 20:44:30 , 2019-07-19 20:44:30 ,
UNKNOWN_1314392 , 58213 , 37126 , T , None , ibordule , ibordule , 2019-07-19 20:44:30 , 2019-07-19 20:44:30 ,
UNKNOWN_1314393 , 58214 , 38145 , T , None , ibordule , ibordule , 2019-07-19 20:44:30 , 2019-07-19 20:44:30 ,
UNKNOWN_1314394 , 58215 , 35682 , T , None , ibordule , ibordule , 2019-07-19 20:44:30 , 2019-07-19 20:44:30 ,
UNKNOWN_1314395 , 58216 , 35535 , T , None , ibordule , ibordule , 2019-07-19 20:44:30 , 2019-07-19 20:44:30 ,
UNKNOWN_1314396 , 58217 , 36784 , T , None , ibordule , ibordule , 2019-07-19 20:44:30 , 2019-07-19 20:44:30 ,
UNKNOWN_1314397 , 58218 , 35970 , T , None , ibordule , ibordule , 2019-07-19 20:44:30 , 2019-07-19 20:44:30 ,
UNKNOWN_1314398 , 58219 , 35962 , T , None , ibordule , ibordule , 2019-07-19 20:44:30 , 2019-07-19 20:44:30 ,
UNKNOWN_1314399 , 58220 , 37000 , T , None , ibordule , ibordule , 2019-07-19 20:44:30 , 2019-07-19 20:44:30 ,
UNKNOWN_1314400 , 58221 , 36980 , T , None , ibordule , ibordule , 2019-07-19 20:44:30 , 2019-07-19 20:44:30 ,
UNKNOWN_1314401 , 58222 , 36791 , T , None , ibordule , ibordule , 2019-07-19 20:44:30 , 2019-07-19 20:44:30 ,
UNKNOWN_1314402 , 58223 , 35964 , T , None , ibordule , ibordule , 2019-07-19 20:44:30 , 2019-07-19 20:44:30 ,
UNKNOWN_1314403 , 58224 , 37152 , T , None , ibordule , ibordule , 2019-07-19 20:44:30 , 2019-07-19 20:44:30 ,
UNKNOWN_1314404 , 58225 , 37082 , T , None , ibordule , ibordule , 2019-07-19 20:44:30 , 2019-07-19 20:44:30 ,
UNKNOWN_1314405 , 58226 , 37074 , T , None , ibordule , ibordule , 2019-07-19 20:44:30 , 2019-07-19 20:44:30 ,
UNKNOWN_1314406 , 58227 , 37148 , T , None , ibordule , ibordule , 2019-07-19 20:44:30 , 2019-07-19 20:44:30 ,
UNKNOWN_1314407 , 58228 , 34794 , T , None , ibordule , ibordule , 2019-07-19 20:44:30 , 2019-07-19 20:44:30 ,
UNKNOWN_1314408 , 58229 , 35687 , T , None , ibordule , ibordule , 2019-07-19 20:44:30 , 2019-07-19 20:44:30 ,
UNKNOWN_1314409 , 58230 , 36838 , T , None , ibordule , ibordule , 2019-07-19 20:44:30 , 2019-07-19 20:44:30 ,
UNKNOWN_1314410 , 58231 , 36780 , T , None , ibordule , ibordule , 2019-07-19 20:44:30 , 2019-07-19 20:44:30 ,
UNKNOWN_1314411 , 58232 , 35627 , T , None , ibordule , ibordule , 2019-07-19 20:44:30 , 2019-07-19 20:44:30 ,
UNKNOWN_1314412 , 58233 , 37165 , T , None , ibordule , ibordule , 2019-07-19 20:44:30 , 2019-07-19 20:44:30 ,
UNKNOWN_1314413 , 58234 , 38171 , T , None , ibordule , ibordule , 2019-07-19 20:44:30 , 2019-07-19 20:44:30 ,
UNKNOWN_1314414 , 58235 , 35676 , T , None , ibordule , ibordule , 2019-07-19 20:44:30 , 2019-07-19 20:44:30 ,
UNKNOWN_1314415 , 58236 , 36775 , T , None , ibordule , ibordule , 2019-07-19 20:44:30 , 2019-07-19 20:44:30 ,
